id,product_name,persona_key,output_json,parse_error
소화가 잘되는 우유로 만든 카페라떼 250mL|263,소화가 잘되는 우유로 만든 카페라떼 250mL,263,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|266,소화가 잘되는 우유로 만든 카페라떼 250mL,266,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|268,소화가 잘되는 우유로 만든 카페라떼 250mL,268,"{""product_name"": ""소화가 잘되는 우유로 만든 카페라떼 250mL"", ""persona_key"": 268, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 HMR(가정간편식) 선호도가 매우 높고, 건강식품과 간편함을 중시하는 소비자입니다. 제품의 특징인 '소화가 잘되는 우유로 만든 카페라떼'는 유당불내증을 가진 소비자에게 적합하며, 건강과 편리함을 동시에 제공하므로 매우 매력적입니다. 또한, 시장 경쟁 환경에서 경쟁 제품의 가격대가 865원에서 1,072원 사이인 점을 고려할 때, 1,400원의 가격은 다소 높은 편이지만, 제품의 품질과 건강적 이점을 고려하면 수용 가능하다고 판단할 것입니다. 따라서, 이 소비자는 제품을 구매할 가능성이 높습니다."", ""monthly_purchase_frequency"": 4}}",
소화가 잘되는 우유로 만든 카페라떼 250mL|264,소화가 잘되는 우유로 만든 카페라떼 250mL,264,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|267,소화가 잘되는 우유로 만든 카페라떼 250mL,267,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|269,소화가 잘되는 우유로 만든 카페라떼 250mL,269,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|271,소화가 잘되는 우유로 만든 카페라떼 250mL,271,"{""product_name"": ""소화가 잘되는 우유로 만든 카페라떼 250mL"", ""persona_key"": 271, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 HMR(가정식 대체식품)에 대한 높은 선호도를 가지고 있으며, 이는 제품의 간편함과 건강식품으로서의 특성과 잘 맞아떨어집니다. 특히, 유당불내증을 가진 소비자에게 적합한 제품으로, 건강을 중시하는 경향이 있는 이 페르소나에게 매력적입니다. 또한, 가격이 경쟁 제품보다 약간 높은 편이지만, 가격에 대한 민감도가 낮고 효율성과 맛을 동시에 추구하는 특성을 고려할 때, 이 제품은 긍정적인 반응을 이끌어낼 가능성이 높습니다. 따라서, 이 소비자는 제품을 구매할 확률이 높고, 월평균 4회 정도 구매할 것으로 예상됩니다."", ""monthly_purchase_frequency"": 4}}",
소화가 잘되는 우유로 만든 카페라떼 250mL|270,소화가 잘되는 우유로 만든 카페라떼 250mL,270,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|272,소화가 잘되는 우유로 만든 카페라떼 250mL,272,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|274,소화가 잘되는 우유로 만든 카페라떼 250mL,274,"{""product_name"": ""소화가 잘되는 우유로 만든 카페라떼 250mL"", ""persona_key"": 274, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 75, ""reason"": ""이 페르소나는 '요리 편리성'을 가장 중요하게 생각하는 소비자로, 건강식품과 간편함을 강조하는 제품에 매력을 느낄 가능성이 높습니다. '소화가 잘되는 우유로 만든 카페라떼'는 유당불내증을 가진 소비자를 타겟으로 하여, 건강과 편리함을 동시에 제공하므로 이 페르소나의 요구에 잘 부합합니다. 또한, 가격이 1,400원으로 시장 경쟁 환경에서 상대적으로 비싸지 않으며, 경쟁 제품의 가격대가 865원에서 1,072원 사이인 점을 고려할 때, 가격에 대한 민감도가 낮은 이 소비자는 제품의 품질과 편리함을 우선시할 가능성이 큽니다. 따라서, 이 제품은 페르소나에게 긍정적인 구매 결정 요인으로 작용할 것입니다."", ""monthly_purchase_frequency"": 4}}",
소화가 잘되는 우유로 만든 카페라떼 250mL|273,소화가 잘되는 우유로 만든 카페라떼 250mL,273,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|277,소화가 잘되는 우유로 만든 카페라떼 250mL,277,"{""product_name"": ""소화가 잘되는 우유로 만든 카페라떼 250mL"", ""persona_key"": 277, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 소비자는 건강을 최우선으로 고려하는 '건강 추구형 소비자'로, HMR(가정간편식) 선호도가 매우 높습니다. 제품의 주요 특징인 '건강식품'과 '간편함'은 이 소비자의 요구에 잘 부합합니다. 특히, 유당불내증을 가진 소비자에게 적합한 제품으로, 건강과 편리성을 동시에 만족시킬 수 있습니다. 가격이 1,400원으로 시장 경쟁 환경에서 상대적으로 높은 편이지만, 이 소비자는 가격보다 건강과 편리성을 더 중시하므로 긍정적으로 받아들일 것입니다. 또한, 광고와 프로모션이 SNS를 통해 진행될 예정이어서, 소비자의 관심을 끌 가능성이 높습니다."", ""monthly_purchase_frequency"": 4}}",
소화가 잘되는 우유로 만든 카페라떼 250mL|275,소화가 잘되는 우유로 만든 카페라떼 250mL,275,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|279,소화가 잘되는 우유로 만든 카페라떼 250mL,279,"{""product_name"": ""소화가 잘되는 우유로 만든 카페라떼 250mL"", ""persona_key"": 279, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 소비자는 건강을 최우선으로 고려하는 '건강 추구형 소비자'로, HMR(가정 간편식) 선호도가 매우 높습니다. 제품의 주요 특징인 '건강식품', '간편함', '고소한맛'은 이 소비자의 요구에 잘 부합합니다. 특히 유당불내증을 가진 소비자에게 적합한 제품으로, 건강과 편리성을 모두 만족시키는 점에서 긍정적입니다. 가격이 1,400원으로 시장 경쟁 환경에서 상대적으로 높은 편이지만, 이 소비자는 가격보다 건강과 편리성을 중시하기 때문에 구매를 고려할 가능성이 큽니다. 또한, 경쟁 제품의 가격대가 865원에서 1,072원 사이인 점을 감안할 때, 이 제품의 가격이 다소 비싸게 느껴질 수 있지만, 브랜드 충성도가 높은 소비자이기 때문에 브랜드에 대한 신뢰와 제품의 품질을 고려하여 구매할 확률이 높습니다."", ""monthly_purchase_frequency"": 4}}",
소화가 잘되는 우유로 만든 카페라떼 250mL|276,소화가 잘되는 우유로 만든 카페라떼 250mL,276,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|278,소화가 잘되는 우유로 만든 카페라떼 250mL,278,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|280,소화가 잘되는 우유로 만든 카페라떼 250mL,280,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|283,소화가 잘되는 우유로 만든 카페라떼 250mL,283,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|281,소화가 잘되는 우유로 만든 카페라떼 250mL,281,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|282,소화가 잘되는 우유로 만든 카페라떼 250mL,282,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|286,소화가 잘되는 우유로 만든 카페라떼 250mL,286,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|285,소화가 잘되는 우유로 만든 카페라떼 250mL,285,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|284,소화가 잘되는 우유로 만든 카페라떼 250mL,284,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|291,소화가 잘되는 우유로 만든 카페라떼 250mL,291,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|287,소화가 잘되는 우유로 만든 카페라떼 250mL,287,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|289,소화가 잘되는 우유로 만든 카페라떼 250mL,289,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|290,소화가 잘되는 우유로 만든 카페라떼 250mL,290,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|292,소화가 잘되는 우유로 만든 카페라떼 250mL,292,"{""product_name"": ""소화가 잘되는 우유로 만든 카페라떼 250mL"", ""persona_key"": 292, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 HMR(가정간편식) 선호도가 높고, 건강식품에 대한 관심이 상대적으로 낮지만, 간편함과 고소한 맛을 중시하는 경향이 있습니다. 제품은 유당불내증을 고려하여 설계되었으며, 간편하게 소비할 수 있는 카페라떼로서 이 소비자에게 매력적입니다. 또한, 가격이 경쟁 제품보다 다소 높은 편이지만, 브랜드 충성도가 높아 동원 F&B의 제품을 선호할 가능성이 큽니다. 시장 경쟁 환경에서 가격이 100g당 865원에서 1,072원 사이인 점을 고려할 때, 이 제품의 가격은 250mL 기준으로 약 1,400원이므로 적정 가격으로 판단될 수 있습니다. 따라서, 이 소비자는 제품의 품질과 브랜드 신뢰성을 고려하여 구매할 가능성이 높습니다."", ""monthly_purchase_frequency"": 4}}",
소화가 잘되는 우유로 만든 카페라떼 250mL|288,소화가 잘되는 우유로 만든 카페라떼 250mL,288,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|294,소화가 잘되는 우유로 만든 카페라떼 250mL,294,"{""product_name"": ""소화가 잘되는 우유로 만든 카페라떼 250mL"", ""persona_key"": 294, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 HMR(가정간편식) 선호도가 매우 높고(0.9216), 건강식품에 대한 관심도 또한 상당히 높습니다(0.4665). 제품은 유당불내증을 고려하여 만들어졌으며, 간편함과 고소한 맛을 강조하고 있어 이 소비자에게 매력적입니다. 또한, 가격이 1,400원으로 경쟁 제품의 가격 범위(865원 ~ 1,072원)보다 다소 높은 편이지만, 이 소비자는 가격 민감도가 낮아(0.2846) 브랜드 충성도도 높기 때문에 구매를 결정할 가능성이 큽니다. 이 소비자는 새로운 제품을 경험하고 공유하는 것을 중시하므로, SNS 바이럴 광고가 효과적일 것으로 예상됩니다."", ""monthly_purchase_frequency"": 4}}",
소화가 잘되는 우유로 만든 카페라떼 250mL|293,소화가 잘되는 우유로 만든 카페라떼 250mL,293,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|295,소화가 잘되는 우유로 만든 카페라떼 250mL,295,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|297,소화가 잘되는 우유로 만든 카페라떼 250mL,297,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|296,소화가 잘되는 우유로 만든 카페라떼 250mL,296,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|300,소화가 잘되는 우유로 만든 카페라떼 250mL,300,"{""product_name"": ""소화가 잘되는 우유로 만든 카페라떼 250mL"", ""persona_key"": 300, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 75, ""reason"": ""이 페르소나는 HMR(가정간편식) 선호도가 높고, 건강식품에 대한 관심이 있으며, 간편함을 중시하는 주부입니다. 제품이 유당불내증을 고려하여 만들어졌고, 건강식품으로서의 특성을 갖추고 있어 이 소비자에게 매력적입니다. 또한, 가격이 경쟁 제품보다 약간 높은 편이지만, 품질과 편리함을 중시하는 소비자 특성상 긍정적으로 받아들일 가능성이 높습니다. 시장 경쟁 환경에서 비슷한 제품의 가격대가 865원에서 1,072원 사이인 점을 고려할 때, 가격이 1,400원으로 다소 높은 편이지만, 브랜드 충성도가 높고 간편함을 중시하는 소비자의 특성으로 인해 구매 확률이 높게 예측됩니다."", ""monthly_purchase_frequency"": 4}}",
소화가 잘되는 우유로 만든 카페라떼 250mL|298,소화가 잘되는 우유로 만든 카페라떼 250mL,298,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|299,소화가 잘되는 우유로 만든 카페라떼 250mL,299,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|304,소화가 잘되는 우유로 만든 카페라떼 250mL,304,"{""product_name"": ""소화가 잘되는 우유로 만든 카페라떼 250mL"", ""persona_key"": 304, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 소비자는 HMR(가정식 대체식품)에 대한 높은 선호도를 가지고 있으며, 이는 제품의 간편함과 건강식품으로서의 특성이 잘 맞아떨어진다. 특히, 유당불내증을 가진 소비자에게 적합한 제품으로, 건강과 편리함을 중시하는 이 페르소나의 특성과 잘 연결된다. 또한, 가격이 경쟁 제품보다 약간 높은 편이지만, 소비자는 브랜드 충성도가 높고 품질을 중시하기 때문에 가격에 대한 민감도가 상대적으로 낮다. 따라서, 이 제품은 소비자의 기대를 충족시킬 가능성이 높다."", ""monthly_purchase_frequency"": 4}}",
소화가 잘되는 우유로 만든 카페라떼 250mL|301,소화가 잘되는 우유로 만든 카페라떼 250mL,301,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|302,소화가 잘되는 우유로 만든 카페라떼 250mL,302,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|303,소화가 잘되는 우유로 만든 카페라떼 250mL,303,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|305,소화가 잘되는 우유로 만든 카페라떼 250mL,305,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|306,소화가 잘되는 우유로 만든 카페라떼 250mL,306,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|307,소화가 잘되는 우유로 만든 카페라떼 250mL,307,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|308,소화가 잘되는 우유로 만든 카페라떼 250mL,308,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|309,소화가 잘되는 우유로 만든 카페라떼 250mL,309,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|310,소화가 잘되는 우유로 만든 카페라떼 250mL,310,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|313,소화가 잘되는 우유로 만든 카페라떼 250mL,313,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|311,소화가 잘되는 우유로 만든 카페라떼 250mL,311,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|312,소화가 잘되는 우유로 만든 카페라떼 250mL,312,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|315,소화가 잘되는 우유로 만든 카페라떼 250mL,315,"{""product_name"": ""소화가 잘되는 우유로 만든 카페라떼 250mL"", ""persona_key"": 315, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 75, ""reason"": ""이 페르소나는 HMR(가정간편식) 선호도가 매우 높고(0.8629), 건강식품에 대한 관심도 또한 높습니다(0.5297). 제품의 특성인 '소화가 잘되는 우유로 만든 카페라떼'는 유당불내증을 가진 소비자에게 적합하며, 간편함과 고소한 맛이 이 소비자의 요구를 충족시킵니다. 또한, 가격이 1,400원으로 경쟁 제품의 가격대(865원 ~ 1,072원)보다 다소 높은 편이지만, 브랜드 충성도가 높고 프리미엄 제품에 대한 선호도도 있어 가격에 대한 민감도는 낮습니다(0.4131). 따라서, 이 소비자는 제품의 품질과 브랜드 가치를 고려할 때 구매할 가능성이 높습니다."", ""monthly_purchase_frequency"": 4}}",
소화가 잘되는 우유로 만든 카페라떼 250mL|314,소화가 잘되는 우유로 만든 카페라떼 250mL,314,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|316,소화가 잘되는 우유로 만든 카페라떼 250mL,316,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|322,소화가 잘되는 우유로 만든 카페라떼 250mL,322,"{""product_name"": ""소화가 잘되는 우유로 만든 카페라떼 250mL"", ""persona_key"": 322, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 '실속형 미식가'로, 편리함과 건강을 중시하며 새로운 맛을 시도하는 데 적극적입니다. HMR 선호도가 높아 간편하게 소비할 수 있는 제품에 대한 수요가 큽니다. 제품의 주요 특징인 '건강식품', '간편함', '고소한맛'은 이 소비자의 요구에 잘 부합합니다. 또한, 가격이 1,400원으로 경쟁 제품의 가격대(865원 ~ 1,072원)보다 다소 높은 편이지만, 제품의 품질과 편리함을 고려할 때 가격에 대한 민감도가 낮은 이 소비자에게는 긍정적으로 작용할 것입니다. 따라서, 이 소비자는 이 제품을 구매할 가능성이 높습니다."", ""monthly_purchase_frequency"": 4}}",
소화가 잘되는 우유로 만든 카페라떼 250mL|318,소화가 잘되는 우유로 만든 카페라떼 250mL,318,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|317,소화가 잘되는 우유로 만든 카페라떼 250mL,317,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|320,소화가 잘되는 우유로 만든 카페라떼 250mL,320,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|319,소화가 잘되는 우유로 만든 카페라떼 250mL,319,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|321,소화가 잘되는 우유로 만든 카페라떼 250mL,321,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|323,소화가 잘되는 우유로 만든 카페라떼 250mL,323,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|327,소화가 잘되는 우유로 만든 카페라떼 250mL,327,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|325,소화가 잘되는 우유로 만든 카페라떼 250mL,325,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|326,소화가 잘되는 우유로 만든 카페라떼 250mL,326,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|324,소화가 잘되는 우유로 만든 카페라떼 250mL,324,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|329,소화가 잘되는 우유로 만든 카페라떼 250mL,329,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|328,소화가 잘되는 우유로 만든 카페라떼 250mL,328,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|330,소화가 잘되는 우유로 만든 카페라떼 250mL,330,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|331,소화가 잘되는 우유로 만든 카페라떼 250mL,331,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|333,소화가 잘되는 우유로 만든 카페라떼 250mL,333,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|332,소화가 잘되는 우유로 만든 카페라떼 250mL,332,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|339,소화가 잘되는 우유로 만든 카페라떼 250mL,339,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|334,소화가 잘되는 우유로 만든 카페라떼 250mL,334,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|335,소화가 잘되는 우유로 만든 카페라떼 250mL,335,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|336,소화가 잘되는 우유로 만든 카페라떼 250mL,336,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|337,소화가 잘되는 우유로 만든 카페라떼 250mL,337,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|338,소화가 잘되는 우유로 만든 카페라떼 250mL,338,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|342,소화가 잘되는 우유로 만든 카페라떼 250mL,342,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|340,소화가 잘되는 우유로 만든 카페라떼 250mL,340,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|343,소화가 잘되는 우유로 만든 카페라떼 250mL,343,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|345,소화가 잘되는 우유로 만든 카페라떼 250mL,345,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|346,소화가 잘되는 우유로 만든 카페라떼 250mL,346,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|344,소화가 잘되는 우유로 만든 카페라떼 250mL,344,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|347,소화가 잘되는 우유로 만든 카페라떼 250mL,347,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|348,소화가 잘되는 우유로 만든 카페라떼 250mL,348,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|349,소화가 잘되는 우유로 만든 카페라떼 250mL,349,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|353,소화가 잘되는 우유로 만든 카페라떼 250mL,353,"{""product_name"": ""소화가 잘되는 우유로 만든 카페라떼 250mL"", ""persona_key"": 353, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 85, ""reason"": ""이 페르소나는 '실속형 미식가'로, 편리함과 건강을 중시하며 새로운 맛을 시도하는 데 적극적입니다. HMR 선호도가 매우 높아(0.897) 간편한 식품에 대한 수요가 큽니다. 제품의 건강식품 특성과 간편함은 이 소비자에게 매력적이며, 유당불내증을 고려한 제품 특성도 긍정적입니다. 가격은 1,400원으로, 경쟁 제품의 가격대(865원 ~ 1,072원)보다 다소 높은 편이지만, 가격 민감도가 낮아(0.240) 효율성과 맛을 중시하는 이 소비자에게는 큰 장애가 되지 않을 것입니다. 따라서, 이 제품은 이 소비자에게 매우 매력적이며, 구매 확률이 높습니다."", ""monthly_purchase_frequency"": 4}}",
소화가 잘되는 우유로 만든 카페라떼 250mL|350,소화가 잘되는 우유로 만든 카페라떼 250mL,350,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|351,소화가 잘되는 우유로 만든 카페라떼 250mL,351,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|352,소화가 잘되는 우유로 만든 카페라떼 250mL,352,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|341,소화가 잘되는 우유로 만든 카페라떼 250mL,341,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|357,소화가 잘되는 우유로 만든 카페라떼 250mL,357,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|356,소화가 잘되는 우유로 만든 카페라떼 250mL,356,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|354,소화가 잘되는 우유로 만든 카페라떼 250mL,354,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|355,소화가 잘되는 우유로 만든 카페라떼 250mL,355,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|359,소화가 잘되는 우유로 만든 카페라떼 250mL,359,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|358,소화가 잘되는 우유로 만든 카페라떼 250mL,358,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|360,소화가 잘되는 우유로 만든 카페라떼 250mL,360,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|362,소화가 잘되는 우유로 만든 카페라떼 250mL,362,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|1,프리미엄 동원참치액 500g,1,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|2,프리미엄 동원참치액 500g,2,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|363,소화가 잘되는 우유로 만든 카페라떼 250mL,363,,Expecting value: line 2 column 512 (char 512)
소화가 잘되는 우유로 만든 카페라떼 250mL|361,소화가 잘되는 우유로 만든 카페라떼 250mL,361,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|4,프리미엄 동원참치액 500g,4,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|5,프리미엄 동원참치액 500g,5,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|8,프리미엄 동원참치액 500g,8,"{""product_name"": ""프리미엄 동원참치액 500g"", ""persona_key"": 8, ""purchase_behavior_prediction"": {""purchase_probability_pct"": 75, ""reason"": ""이 페르소나는 '실속형 미식가'로, 편리성과 맛을 동시에 중시합니다. HMR(가정간편식) 선호도가 높아 조리의 편리함을 중요하게 생각하며, 프리미엄 제품에 대한 수용성도 가지고 있습니다. 제품의 '프리미엄', '감칠맛', '높은 만족도'와 같은 특징은 이 소비자에게 매력적이며, 1인 가구로서 소량으로도 다양한 요리를 시도할 수 있는 점이 긍정적입니다. 또한, 경쟁 제품의 가격대가 1,366원에서 2,996원 사이로 다양하여, 동원참치액의 가격(11,480원/500g, 즉 2,296원/100g)은 중간 정도로, 가격에 대한 민감도가 낮은 이 페르소나에게 수용 가능할 것으로 보입니다."", ""monthly_purchase_frequency"": 2}}",
프리미엄 동원참치액 500g|6,프리미엄 동원참치액 500g,6,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|7,프리미엄 동원참치액 500g,7,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|3,프리미엄 동원참치액 500g,3,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|9,프리미엄 동원참치액 500g,9,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|11,프리미엄 동원참치액 500g,11,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|10,프리미엄 동원참치액 500g,10,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|12,프리미엄 동원참치액 500g,12,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|14,프리미엄 동원참치액 500g,14,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|15,프리미엄 동원참치액 500g,15,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|16,프리미엄 동원참치액 500g,16,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|18,프리미엄 동원참치액 500g,18,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|17,프리미엄 동원참치액 500g,17,,Expecting value: line 2 column 512 (char 512)
프리미엄 동원참치액 500g|19,프리미엄 동원참치액 500g,19,,Expecting value: line 2 column 512 (char 512)
