id,SQ3,HQ2,SQ4,SQ5,SQ8,DQ1,DQ3,DQ3_1,DQ4,'brand_loyalty','cooking_convenience','health_orientation','hmr_preference','premium_orientation','price_sensitivity','variety_seeking',cluster_kmeans,cluster_gmm,cluster_hc,cluster_dbscan
4A006024,여자,50대,주부,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.1411171776564468,0.147256602670305,0.0925204450528237,0.136783988957902,0.0998517719983829,0.1162229938271605,0.1626016260162601,2,0,0,0
3B030020,여자,50대,서비스 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,300-400만원 미만,0.2347753044939101,0.2213234577526557,0.0787266154224141,0.1450655624568668,0.0977631047028702,0.1683063271604938,0.2025856324137012,1,1,2,0
4H131014,남자,50대,장치·기계 조작 및 조립 종사자,고졸(대학 재학 포함),경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.2057958840823183,0.1131468667771172,0.1297602751746165,0.136783988957902,0.1313839105241881,0.163966049382716,0.1266160202585632,2,2,0,0
4B037016,남자,30대,전문가 및 관련 종사자,대학원 졸업 이상,부산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.1024779504409911,0.147256602670305,0.0841669299076901,0.1395445134575569,0.0778870772133135,0.1551890432098765,0.2465680394508863,0,0,1,0
1H001192,여자,30대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.1406971860562788,0.2388656076405808,0.0702327050647572,0.1505866114561766,0.0481741005255356,0.1494984567901234,0.1759296281487405,0,0,1,0
4H131063,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 함,200-300만원 미만,0.1698866022679546,0.1241594386512036,0.1253027271770032,0.136783988957902,0.1121142703139738,0.1539351851851851,0.1905904304944689,2,2,0,0
1H001180,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.0684586308273834,0.2232725855179807,0.0613527078726615,0.1312629399585921,0.0439293895701387,0.1548996913580247,0.1825936292149806,0,0,1,0
3B030024,여자,50대,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,300-400만원 미만,0.2582948341033179,0.198908488451418,0.0810080376259169,0.1505866114561766,0.1084759466379194,0.1797839506172839,0.2332400373184059,1,1,2,0
1H001178,여자,60대 이상,주부,대학교 졸업(전문대졸/대학원생 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.1062578748425031,0.1609004970275801,0.0547892316871994,0.136783988957902,0.0430534968333108,0.1172839506172839,0.2505664400906304,0,1,1,0
4J227013,여자,30대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),경상남도,1세대가족,기혼,맞벌이 함,800-900만원 미만,0.1648467030659386,0.1150959945424422,0.1288477062932154,0.136783988957902,0.144724430669721,0.1508487654320987,0.1119552179128348,2,2,0,0
4J227019,남자,60대 이상,판매 종사자,고졸(대학 재학 포함),경상남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1459470810583788,0.1170451223077672,0.1204239935418202,0.1423050379572118,0.1667565018191618,0.144483024691358,0.0959616153538584,2,2,0,0
3H129002,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.0608987820243595,0.14530747490498,0.0636341300761644,0.1395445134575569,0.0718232044198895,0.1355131172839506,0.2012528322004531,0,0,1,0
1C000894,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),인천광역시,2세대가족,기혼,맞벌이 하지 않음,500-600만원 미만,0.1619067618647627,0.1368287691258162,0.126285493664666,0.1395445134575569,0.1471499797870906,0.1109182098765432,0.117286418765827,2,2,0,0
3H129001,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.0608987820243595,0.1214306597797485,0.0760942051876031,0.1278122843340234,0.0857701118447648,0.1491126543209876,0.1905904304944689,0,0,1,0
4A006030,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.124947501049979,0.1628496247929051,0.107683128005335,0.1450655624568668,0.0760005390109149,0.122974537037037,0.2269758763161402,0,0,1,0
4J227021,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),경상남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.1889962200755985,0.1189942500730922,0.1236881822329858,0.1423050379572118,0.166621749090419,0.1379243827160494,0.0932960149273623,2,2,0,0
1H001172,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,2세대가족,기혼,맞벌이 하지 않음,600-700만원 미만,0.1308273834523309,0.1131468667771172,0.1058579902425327,0.1395445134575569,0.1026142029376094,0.1276041666666666,0.2145808343329335,2,0,1,0
4A006032,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),서울특별시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1385972280554389,0.1482311665529675,0.1057526938331403,0.134023464458247,0.089543188249562,0.1060956790123456,0.2069838731174197,2,0,0,0
1F000473,여자,60대 이상,주부,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 하지 않음,600-700만원 미만,0.0913481730365392,0.1733749147256603,0.0882032922677336,0.1388543823326432,0.0609756097560975,0.2221257716049383,0.1732640277222444,0,0,1,0
4C063040,여자,50대,주부,대학교 졸업(전문대졸/대학원생 포함),인천광역시,2세대가족,기혼,맞벌이 하지 않음,600-700만원 미만,0.1742965140697186,0.1180196861904297,0.0815696184760099,0.1285024154589372,0.0900148228001617,0.1015625,0.3318672530987605,1,1,2,0
4J227026,여자,30대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),경상남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1427971440571188,0.1150959945424422,0.1220736372889684,0.1395445134575569,0.1414903651798948,0.1336805555555555,0.0986272157803545,2,2,0,0
3F086033,여자,60대 이상,주부,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 하지 않음,100-200만원 미만,0.0398992020159596,0.1340999902543611,0.0508932645396792,0.1360938578329882,0.0485109823473925,0.1539351851851851,0.2012528322004531,0,0,1,0
1H001111,여자,60대 이상,서비스 종사자,중졸 이하,경기도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,100-200만원 미만,0.0684586308273834,0.1267907611343923,0.0953283493032887,0.1285024154589372,0.0765395499258859,0.1793981481481481,0.2065840330534453,0,0,1,0
4A006014,여자,40대,판매 종사자,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.1877362452750945,0.1579768053795926,0.0880628970552104,0.1423050379572118,0.1047028702331222,0.1116898148148148,0.1869918699186992,1,0,1,0
1C001131,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),인천광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.0468290634187316,0.1531039859662801,0.0807623460040012,0.1285024154589372,0.0656245788977226,0.107349537037037,0.2665600426496068,0,1,1,0
1C000896,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.1875262494750105,0.1725952636195302,0.1134042329156575,0.1561076604554865,0.156111036248484,0.1445794753086419,0.0972944155671065,2,1,0,0
4A006036,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1세대가족,기혼,맞벌이 함,600-700만원 미만,0.1934061318773624,0.1660656856056914,0.0782001333754519,0.1450655624568668,0.0910254682657323,0.109278549382716,0.1852592296414767,1,0,1,0
4P244005,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),제주특별자치도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0978580428391432,0.1287398888997173,0.0781299357691902,0.1285024154589372,0.0583479315456137,0.1827739197530864,0.1812608290017326,0,0,1,0
4J227028,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),경상남도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1385972280554389,0.1189942500730922,0.1161068407567302,0.136783988957902,0.1515968198356016,0.1468942901234568,0.079968012794882,2,2,0,0
1H001099,여자,50대,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),경기도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0986980260394792,0.1521294220836176,0.1008388613948264,0.1395445134575569,0.0776849481201994,0.1691743827160494,0.2465680394508863,0,0,1,0
4J227030,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경상남도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1763964720705585,0.1150959945424422,0.1191955354322417,0.136783988957902,0.1544940035035709,0.1239390432098765,0.0932960149273623,2,2,0,0
4A006016,여자,60대 이상,주부,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.1453170936581268,0.1540785498489426,0.1204239935418202,0.1395445134575569,0.0951354264923864,0.1297260802469136,0.1709982673597228,2,0,0,0
1H001077,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.0999580008399832,0.143358347139655,0.1073672387771576,0.1395445134575569,0.0861743700309931,0.1951195987654321,0.2185792349726776,0,0,0,0
4P244007,남자,50대,단순노무 종사자,대학교 졸업(전문대졸/대학원생 포함),제주특별자치도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1102477950440991,0.146476951564175,0.0492436207925309,0.1163561076604554,0.0623231370435251,0.1508487654320987,0.2039184326269492,0,0,1,0
3B030028,여자,50대,판매 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,300-400만원 미만,0.2652246955060899,0.1959847968034304,0.0788319118318065,0.1395445134575569,0.1032879665813232,0.1575038580246913,0.2585632413701186,1,1,2,0
4H131005,여자,50대,판매 종사자,고졸(대학 재학 포함),경기도,2세대가족,기혼,맞벌이 함,700-800만원 미만,0.1826963460730785,0.1521294220836176,0.1231266013828928,0.1423050379572118,0.0889368009702196,0.1224922839506172,0.1466080234572837,2,0,0,0
1H001098,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.0737085258294834,0.1394600916090049,0.0902390228493208,0.136783988957902,0.0782239590351704,0.1900077160493827,0.1999200319872051,0,0,1,0
4H131035,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),경기도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1623267534649307,0.1443329110223175,0.0862026604892773,0.1450655624568668,0.0763374208327718,0.1356095679012345,0.1652672264427562,1,0,1,0
4P244008,남자,30대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),제주특별자치도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,700-800만원 미만,0.1654766904661906,0.1769808010915115,0.0566143694500017,0.1250517598343685,0.0739792480797736,0.1387924382716049,0.1412768226042916,0,0,1,0
1H001094,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.0785384292314153,0.1345872721956924,0.1113685023340704,0.136783988957902,0.058213178816871,0.1722608024691358,0.158603225376516,2,2,0,0
1F000484,여자,60대 이상,주부,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.0852582948341033,0.1363414871844849,0.0509985609490716,0.1333333333333333,0.0495890041773345,0.1507523148148148,0.2172464347594295,0,0,1,0
3H128002,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1497270054598908,0.1297144527823799,0.1090870801305675,0.1423050379572118,0.1098908502897183,0.1286651234567901,0.1692656270825003,2,2,0,0
3B030012,여자,50대,서비스 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,200-300만원 미만,0.249895002099958,0.196959360686093,0.0766206872345653,0.1533471359558316,0.0936531464762161,0.1234567901234568,0.234572837531654,1,1,2,0
1F000186,남자,50대,판매 종사자,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1524569508609827,0.202806743982068,0.0922396546277772,0.134023464458247,0.0987737501684409,0.1767939814814815,0.158603225376516,1,0,1,0
3H128003,여자,60대 이상,주부,고졸(대학 재학 포함),경기도,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.1047879042419151,0.1306890166650424,0.111438699940332,0.136783988957902,0.0609082333917261,0.1774691358024691,0.197254431560709,2,2,0,0
3C070007,여자,60대 이상,주부,고졸(대학 재학 포함),인천광역시,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.120957580848383,0.1238670694864048,0.0926608402653469,0.134023464458247,0.0868481336747069,0.1302083333333333,0.1479408236705318,2,2,0,0
1F000512,남자,60대 이상,판매 종사자,고졸(대학 재학 포함),광주광역시,1세대가족,기혼,맞벌이 함,300-400만원 미만,0.0648887022259554,0.1519345093070851,0.0480853602892141,0.1305728088336784,0.061245115213583,0.1957947530864197,0.1719312275089964,0,0,1,0
4C070120,여자,50대,서비스 종사자,고졸(대학 재학 포함),인천광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0713985720285594,0.1150959945424422,0.0882734898739953,0.1395445134575569,0.0313973857970623,0.0848765432098765,0.1679328268692523,0,2,1,0
1F000194,남자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,2세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,500-600만원 미만,0.1577068458630827,0.1904297826722542,0.0870801305675476,0.1395445134575569,0.0809190136100256,0.1536458333333333,0.2252432360389177,1,1,1,0
1F000526,여자,40대,사무 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.1503569928601427,0.1435532599161875,0.0488926327612228,0.1218771566597653,0.0751920226384584,0.1630015432098765,0.2279088364654138,0,0,2,0
1F000201,여자,20대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.1648467030659386,0.1774680830328428,0.0920641606121231,0.1450655624568668,0.08455733728608,0.1716820987654321,0.1732640277222444,1,0,1,0
1C000905,여자,40대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1931961360772784,0.1199688139557548,0.1275490505773753,0.136783988957902,0.1569869289853119,0.1434220679012345,0.0999600159936025,2,2,0,0
1F000204,남자,50대,사무 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.1406971860562788,0.1628496247929051,0.0895370467867045,0.136783988957902,0.0800431208731976,0.1094714506172839,0.2332400373184059,0,1,1,0
1A000937,남자,60대 이상,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),서울특별시,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.2057958840823183,0.1589513692622551,0.0709346811273735,0.134023464458247,0.0906212100795041,0.1060956790123456,0.3065440490470478,1,1,2,0
4C071008,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),인천광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.1266274674506509,0.1482311665529675,0.1128075532624337,0.134023464458247,0.0904864573507613,0.1594328703703703,0.1532720245235239,2,0,0,0
4C071012,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),인천광역시,2세대가족,기혼,맞벌이 하지 않음,700-800만원 미만,0.116127677446451,0.1365363999610174,0.1256888140114422,0.1423050379572118,0.066230966177065,0.1450617283950617,0.1106224176995868,2,2,0,0
4B037024,남자,60대 이상,판매 종사자,고졸(대학 재학 포함),부산광역시,1세대가족,기혼,맞벌이 하지 않음,200-300만원 미만,0.1346073078538429,0.1423837832569925,0.0646870941700888,0.1450655624568668,0.0777523244845708,0.1341628086419753,0.23723843795815,0,0,2,0
1G000438,여자,60대 이상,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,400-500만원 미만,0.1784964300713985,0.1238670694864048,0.0897476396054894,0.1229813664596273,0.0872523918609351,0.1297260802469136,0.2119152339064374,1,0,1,0
1G000439,여자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.0573288534229315,0.1716206997368677,0.0857814748517075,0.1395445134575569,0.0608408570273548,0.1273148148148148,0.2132480341196854,0,0,1,0
1G000447,남자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.116127677446451,0.1777604521976415,0.0906953072900214,0.1423050379572118,0.0735076135291739,0.1138117283950617,0.2012528322004531,0,0,1,0
1G000476,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1329273414531709,0.1618750609102426,0.05092836334281,0.1174603174603174,0.0529578223959035,0.1036844135802469,0.2305744368919099,0,0,2,0
1G000506,여자,50대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.0965980680386392,0.1647987525582302,0.0813239268540942,0.1285024154589372,0.0707451825899474,0.1382137345679012,0.2212448353991736,0,0,1,0
1G000513,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.0919781604367912,0.1774680830328428,0.0717419535993822,0.1229813664596273,0.0548443605983021,0.1599151234567901,0.2039184326269492,0,0,1,0
3J235020,여자,60대 이상,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),경상남도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.2803443931121377,0.1394600916090049,0.0761995015969955,0.136783988957902,0.1020751920226384,0.1611689814814814,0.3535918965747034,1,1,2,0
3J235024,여자,40대,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),경상남도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.2981940361192776,0.1170451223077672,0.0611070162507458,0.1395445134575569,0.106454655706778,0.1415895061728395,0.3718512594962015,1,1,2,0
1B000522,여자,50대,판매 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.2769844603107938,0.1238670694864048,0.0746902530623705,0.1395445134575569,0.0978304810672416,0.1533564814814814,0.3718512594962015,1,1,2,0
1B000523,여자,50대,판매 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.2198656026879462,0.1277653250170548,0.0729353129058299,0.1423050379572118,0.0821991645330817,0.1653163580246913,0.3811808609889378,1,1,2,0
1B000530,여자,50대,판매 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.2585048299034019,0.1238670694864048,0.0744445614404548,0.1395445134575569,0.0996496429052688,0.1533564814814814,0.3691856590697054,1,1,2,0
1B000540,여자,50대,판매 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.252414951700966,0.1209433778384173,0.0649678845951353,0.1423050379572118,0.1007276647352108,0.1413966049382716,0.3625216580034653,1,1,2,0
1B000598,남자,50대,판매 종사자,고졸(대학 재학 포함),부산광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.1877362452750945,0.1172400350842997,0.080060369941385,0.1273982056590752,0.099514890176526,0.1203703703703703,0.3718512594962015,1,1,2,0
4B035029,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),부산광역시,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.2108357832843343,0.1297144527823799,0.077603453722228,0.1450655624568668,0.0996496429052688,0.1290509259259259,0.3745168599226976,1,1,2,0
1C000541,여자,50대,주부,고졸(대학 재학 포함),인천광역시,2세대가족,기혼,맞벌이 하지 않음,700-800만원 미만,0.1087778244435111,0.1126595848357859,0.1070864483521112,0.1278122843340234,0.1090149575528904,0.1822916666666666,0.1759296281487405,2,2,0,0
4G105035,여자,60대 이상,판매 종사자,고졸(대학 재학 포함),울산광역시,2세대가족,기혼,맞벌이 함,400-500만원 미만,0.117597648047039,0.1950102329207679,0.0651784774139201,0.1533471359558316,0.0566635224363293,0.1176697530864197,0.23723843795815,0,1,1,0
4B035058,여자,40대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),부산광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1892062158756824,0.1189942500730922,0.0557368993717314,0.1423050379572118,0.1037596011319229,0.1266396604938272,0.3691856590697054,1,1,2,0
4G105070,남자,50대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),울산광역시,1인 가구,기혼,맞벌이 하지 않음,300-400만원 미만,0.125577488450231,0.1647987525582302,0.0832894598294198,0.1395445134575569,0.0613798679423258,0.1729359567901234,0.2572304411568706,0,0,2,0
1C000551,여자,50대,서비스 종사자,고졸(대학 재학 포함),인천광역시,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.1297774044519109,0.1277653250170548,0.1108420202871082,0.1395445134575569,0.1069936666217491,0.1749614197530864,0.1452752232440357,2,2,0,0
1B000581,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),부산광역시,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.1915161696766064,0.1258161972517298,0.0715313607805974,0.1423050379572118,0.0946637919417868,0.144483024691358,0.3775823004131681,1,1,2,0
1C000530,남자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.113397732045359,0.1560276776142676,0.0744445614404548,0.1423050379572118,0.0545748551408166,0.1697530864197531,0.2718912435025989,0,0,2,0
3J235036,여자,30대,주부,대학교 졸업(전문대졸/대학원생 포함),경상남도,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.2221755564888702,0.1258161972517298,0.0753922291249868,0.1423050379572118,0.1028163320307236,0.1377314814814815,0.3775823004131681,1,1,2,0
3J235040,여자,60대 이상,판매 종사자,대학교 졸업(전문대졸/대학원생 포함),경상남도,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.2349853002939941,0.1258161972517298,0.0761995015969955,0.1423050379572118,0.1164937339981134,0.1266396604938272,0.374916699986672,1,1,2,0
3J230006,여자,60대 이상,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),경상남도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0692986140277194,0.147256602670305,0.1143168017970587,0.1229813664596273,0.0828729281767955,0.1350308641975308,0.1092896174863388,2,0,0,0
3C070009,여자,60대 이상,주부,고졸(대학 재학 포함),인천광역시,1세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.2015959680806384,0.200857616216743,0.0751465375030711,0.136783988957902,0.0646813097965233,0.1864390432098765,0.2185792349726776,1,0,2,0
1C000486,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),인천광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.2223855522889542,0.14920573043563,0.0604050401881295,0.1478260869565217,0.0713515698692898,0.1538387345679012,0.2972144475543116,1,1,2,0
3J230012,여자,30대,전문가 및 관련 종사자,대학교 졸업(전문대졸/대학원생 포함),경상남도,1세대가족,미혼(사별/이혼 포함),맞벌이 하지 않음,400-500만원 미만,0.0692986140277194,0.1589513692622551,0.1080341160366431,0.134023464458247,0.0889368009702196,0.1261574074074074,0.1150206584033053,2,0,0,0
1C000608,여자,40대,주부,대학교 졸업(전문대졸/대학원생 포함),인천광역시,2세대가족,기혼,맞벌이 하지 않음,400-500만원 미만,0.2595548089038219,0.1950102329207679,0.0801656663507774,0.1478260869565217,0.1452634415846921,0.1862461419753086,0.1745968279354924,1,1,2,0
1F000247,여자,60대 이상,서비스 종사자,고졸(대학 재학 포함),광주광역시,2세대가족,기혼,맞벌이 함,"900-1,000만원 미만",0.1299874002519949,0.1280576941818536,0.0818855077041872,0.136783988957902,0.0760679153752863,0.1421682098765432,0.235905637744902,0,0,2,0
3J230015,여자,60대 이상,주부,대학교 졸업(전문대졸/대학원생 포함),경상남도,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0608987820243595,0.1443329110223175,0.1043838405110385,0.1312629399585921,0.0633337825090958,0.1369598765432098,0.1390110622417699,2,0,0,0
4C071024,남자,60대 이상,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),인천광역시,1세대가족,기혼,맞벌이 함,500-600만원 미만,0.1841663166736665,0.1072994834811422,0.1034712716296374,0.1285024154589372,0.0894084355208192,0.1630015432098765,0.1332800213248034,2,2,0,0
4C071028,여자,60대 이상,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),인천광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1894162116757665,0.1833154663288178,0.0945561756344108,0.1395445134575569,0.0880609082333917,0.1863425925925926,0.1723310675729708,1,0,1,0
1F000206,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1549769004619907,0.1521294220836176,0.0840616334982977,0.1312629399585921,0.0571351569869289,0.1230709876543209,0.1323470611755298,0,0,0,0
4I210016,여자,50대,서비스 종사자,고졸(대학 재학 포함),경상북도,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,200-300만원 미만,0.0865182696346073,0.0921937432998733,0.0355550875715138,0.1167701863354037,0.0291065894084355,0.1845100308641975,0.3265360522457683,0,0,1,0
3J230018,여자,50대,주부,대학교 졸업(전문대졸/대학원생 포함),경상남도,2세대가족,기혼,맞벌이 하지 않음,300-400만원 미만,0.0503989920201596,0.1579768053795926,0.1070513495489803,0.1229813664596273,0.0572699097156717,0.1051311728395061,0.1176862588298014,2,0,0,0
1A000731,여자,30대,서비스 종사자,대학교 졸업(전문대졸/대학원생 포함),서울특별시,1인 가구,미혼(사별/이혼 포함),맞벌이 하지 않음,300-400만원 미만,0.1577068458630827,0.1972517298508917,0.0894317503773121,0.1616287094547964,0.0804473790594259,0.2026427469135802,0.2229774756763961,1,0,1,0
1F000230,여자,30대,사무 종사자,대학교 졸업(전문대졸/대학원생 포함),광주광역시,1세대가족,기혼,맞벌이 함,400-500만원 미만,0.1436371272574548,0.1316635805477049,0.115755852725422,0.1478260869565217,0.0460854332300229,0.1599151234567901,0.1683326669332267,2,2,0,0
1C001134,여자,50대,기능원 및 관련 기능 종사자,고졸(대학 재학 포함),인천광역시,2세대가족,기혼,맞벌이 함,600-700만원 미만,0.1675766484670306,0.1638241886755677,0.1034010740233758,0.136783988957902,0.0930467591968737,0.1102430555555555,0.2572304411568706,1,1,1,0
3J230024,여자,50대,사무 종사자,고졸(대학 재학 포함),경상남도,2세대가족,기혼,맞벌이 함,500-600만원 미만,0.0650986980260394,0.1531039859662801,0.1053315081955705,0.1285024154589372,0.0693976553025198,0.1171875,0.1306144208983073,2,0,0,0
